,Region,Country,State,City,Month,Day,Year,AvgTemperature
0,Africa,Algeria,,Algiers,1,1,2020,46.3
1,Africa,Algeria,,Algiers,1,2,2020,45.4
2,Africa,Algeria,,Algiers,1,3,2020,48.0
3,Africa,Algeria,,Algiers,1,4,2020,53.4
4,Africa,Algeria,,Algiers,1,5,2020,47.3
5,Africa,Algeria,,Algiers,1,6,2020,45.9
6,Africa,Algeria,,Algiers,1,7,2020,47.0
7,Africa,Algeria,,Algiers,1,8,2020,53.2
8,Africa,Algeria,,Algiers,1,9,2020,52.9
9,Africa,Algeria,,Algiers,1,10,2020,52.4
10,Africa,Algeria,,Algiers,1,11,2020,49.7
11,Africa,Algeria,,Algiers,1,12,2020,49.8
12,Africa,Algeria,,Algiers,1,13,2020,50.6
13,Africa,Algeria,,Algiers,1,14,2020,46.7
14,Africa,Algeria,,Algiers,1,15,2020,45.7
15,Africa,Algeria,,Algiers,1,16,2020,46.6
16,Africa,Algeria,,Algiers,1,17,2020,48.7
17,Africa,Algeria,,Algiers,1,18,2020,50.1
18,Africa,Algeria,,Algiers,1,19,2020,53.5
19,Africa,Algeria,,Algiers,1,20,2020,54.3
20,Africa,Algeria,,Algiers,1,21,2020,59.3
21,Africa,Algeria,,Algiers,1,22,2020,59.2
22,Africa,Algeria,,Algiers,1,23,2020,53.4
23,Africa,Algeria,,Algiers,1,24,2020,49.8
24,Africa,Algeria,,Algiers,1,25,2020,56.6
25,Africa,Algeria,,Algiers,1,26,2020,54.1
26,Africa,Algeria,,Algiers,1,27,2020,53.7
27,Africa,Algeria,,Algiers,1,28,2020,52.7
28,Africa,Algeria,,Algiers,1,29,2020,55.0
29,Africa,Algeria,,Algiers,1,30,2020,52.4
30,Africa,Algeria,,Algiers,1,31,2020,54.5
31,Africa,Algeria,,Algiers,2,1,2020,55.5
32,Africa,Algeria,,Algiers,2,2,2020,57.1
33,Africa,Algeria,,Algiers,2,3,2020,56.5
34,Africa,Algeria,,Algiers,2,4,2020,59.8
35,Africa,Algeria,,Algiers,2,5,2020,54.0
36,Africa,Algeria,,Algiers,2,6,2020,48.1
37,Africa,Algeria,,Algiers,2,7,2020,51.0
38,Africa,Algeria,,Algiers,2,8,2020,56.9
39,Africa,Algeria,,Algiers,2,9,2020,55.8
40,Africa,Algeria,,Algiers,2,10,2020,55.7
41,Africa,Algeria,,Algiers,2,11,2020,55.4
42,Africa,Algeria,,Algiers,2,12,2020,53.9
43,Africa,Algeria,,Algiers,2,13,2020,56.7
44,Africa,Algeria,,Algiers,2,14,2020,56.0
45,Africa,Algeria,,Algiers,2,15,2020,54.7
46,Africa,Algeria,,Algiers,2,16,2020,58.5
47,Africa,Algeria,,Algiers,2,17,2020,55.0
48,Africa,Algeria,,Algiers,2,18,2020,58.7
49,Africa,Algeria,,Algiers,2,19,2020,56.8
50,Africa,Algeria,,Algiers,2,20,2020,51.0
51,Africa,Algeria,,Algiers,2,21,2020,51.8
52,Africa,Algeria,,Algiers,2,22,2020,50.9
53,Africa,Algeria,,Algiers,2,23,2020,51.7
54,Africa,Algeria,,Algiers,2,24,2020,53.0
55,Africa,Algeria,,Algiers,2,25,2020,58.0
56,Africa,Algeria,,Algiers,2,26,2020,57.8
57,Africa,Algeria,,Algiers,2,27,2020,57.4
58,Africa,Algeria,,Algiers,2,28,2020,57.6
59,Africa,Algeria,,Algiers,2,29,2020,59.5
60,Africa,Algeria,,Algiers,3,1,2020,60.5
61,Africa,Algeria,,Algiers,3,2,2020,61.8
62,Africa,Algeria,,Algiers,3,3,2020,58.4
63,Africa,Algeria,,Algiers,3,4,2020,63.7
64,Africa,Algeria,,Algiers,3,5,2020,59.6
65,Africa,Algeria,,Algiers,3,6,2020,61.3
66,Africa,Algeria,,Algiers,3,7,2020,55.7
67,Africa,Algeria,,Algiers,3,8,2020,53.1
68,Africa,Algeria,,Algiers,3,9,2020,55.8
69,Africa,Algeria,,Algiers,3,10,2020,56.1
70,Africa,Algeria,,Algiers,3,11,2020,57.7
71,Africa,Algeria,,Algiers,3,12,2020,63.7
72,Africa,Algeria,,Algiers,3,13,2020,66.1
73,Africa,Algeria,,Algiers,3,14,2020,60.6
74,Africa,Algeria,,Algiers,3,15,2020,58.6
75,Africa,Algeria,,Algiers,3,16,2020,61.6
76,Africa,Algeria,,Algiers,3,17,2020,60.3
77,Africa,Algeria,,Algiers,3,18,2020,61.6
78,Africa,Algeria,,Algiers,3,19,2020,61.8
79,Africa,Algeria,,Algiers,3,20,2020,60.9
80,Africa,Algeria,,Algiers,3,21,2020,60.8
81,Africa,Algeria,,Algiers,3,22,2020,59.2
82,Africa,Algeria,,Algiers,3,23,2020,58.6
83,Africa,Algeria,,Algiers,3,24,2020,59.0
84,Africa,Algeria,,Algiers,3,25,2020,53.2
85,Africa,Algeria,,Algiers,3,26,2020,51.2
86,Africa,Algeria,,Algiers,3,27,2020,54.9
87,Africa,Algeria,,Algiers,3,28,2020,53.7
88,Africa,Algeria,,Algiers,3,29,2020,54.9
89,Africa,Algeria,,Algiers,3,30,2020,56.7
90,Africa,Algeria,,Algiers,3,31,2020,68.0
91,Africa,Algeria,,Algiers,4,1,2020,60.9
92,Africa,Algeria,,Algiers,4,2,2020,58.4
93,Africa,Algeria,,Algiers,4,3,2020,55.6
94,Africa,Algeria,,Algiers,4,4,2020,57.2
95,Africa,Algeria,,Algiers,4,5,2020,56.5
96,Africa,Algeria,,Algiers,4,6,2020,58.2
97,Africa,Algeria,,Algiers,4,7,2020,57.7
98,Africa,Algeria,,Algiers,4,8,2020,58.0
99,Africa,Algeria,,Algiers,4,9,2020,60.2
100,Africa,Algeria,,Algiers,4,10,2020,59.9
101,Africa,Algeria,,Algiers,4,11,2020,60.9
102,Africa,Algeria,,Algiers,4,12,2020,65.9
103,Africa,Algeria,,Algiers,4,13,2020,69.2
104,Africa,Algeria,,Algiers,4,14,2020,62.3
105,Africa,Algeria,,Algiers,4,15,2020,65.2
106,Africa,Algeria,,Algiers,4,16,2020,64.0
107,Africa,Algeria,,Algiers,4,17,2020,66.2
108,Africa,Algeria,,Algiers,4,18,2020,71.1
109,Africa,Algeria,,Algiers,4,19,2020,65.3
110,Africa,Algeria,,Algiers,4,20,2020,64.0
111,Africa,Algeria,,Algiers,4,21,2020,61.8
112,Africa,Algeria,,Algiers,4,22,2020,58.5
113,Africa,Algeria,,Algiers,4,23,2020,59.5
114,Africa,Algeria,,Algiers,4,24,2020,60.7
115,Africa,Algeria,,Algiers,4,25,2020,65.2
116,Africa,Algeria,,Algiers,4,26,2020,62.8
117,Africa,Algeria,,Algiers,4,27,2020,62.7
118,Africa,Algeria,,Algiers,4,28,2020,64.0
119,Africa,Algeria,,Algiers,4,29,2020,63.3
120,Africa,Algeria,,Algiers,4,30,2020,64.5
121,Africa,Algeria,,Algiers,5,1,2020,65.4
122,Africa,Algeria,,Algiers,5,2,2020,67.9
123,Africa,Algeria,,Algiers,5,3,2020,71.3
124,Africa,Algeria,,Algiers,5,4,2020,72.7
125,Africa,Algeria,,Algiers,5,5,2020,72.5
126,Africa,Algeria,,Algiers,5,6,2020,68.9
127,Africa,Algeria,,Algiers,5,7,2020,68.9
128,Africa,Algeria,,Algiers,5,8,2020,69.8
129,Africa,Algeria,,Algiers,5,9,2020,70.8
130,Africa,Algeria,,Algiers,5,10,2020,67.1
131,Africa,Algeria,,Algiers,5,11,2020,68.9
132,Africa,Algeria,,Algiers,5,12,2020,69.8
133,Africa,Algeria,,Algiers,5,13,2020,60.8
134,Africa,Benin,,Cotonou,1,1,2020,81.8
135,Africa,Benin,,Cotonou,1,2,2020,79.6
136,Africa,Benin,,Cotonou,1,3,2020,77.1
137,Africa,Benin,,Cotonou,1,4,2020,76.0
138,Africa,Benin,,Cotonou,1,5,2020,77.8
139,Africa,Benin,,Cotonou,1,6,2020,80.2
140,Africa,Benin,,Cotonou,1,7,2020,81.1
141,Africa,Benin,,Cotonou,1,8,2020,81.7
142,Africa,Benin,,Cotonou,1,9,2020,83.3
143,Africa,Benin,,Cotonou,1,10,2020,83.8
144,Africa,Benin,,Cotonou,1,11,2020,82.7
145,Africa,Benin,,Cotonou,1,12,2020,84.3
146,Africa,Benin,,Cotonou,1,13,2020,84.6
147,Africa,Benin,,Cotonou,1,14,2020,84.6
148,Africa,Benin,,Cotonou,1,15,2020,83.8
149,Africa,Benin,,Cotonou,1,16,2020,84.2
150,Africa,Benin,,Cotonou,1,17,2020,84.4
151,Africa,Benin,,Cotonou,1,18,2020,84.3
152,Africa,Benin,,Cotonou,1,19,2020,83.6
153,Africa,Benin,,Cotonou,1,20,2020,83.0
154,Africa,Benin,,Cotonou,1,21,2020,83.7
155,Africa,Benin,,Cotonou,1,22,2020,83.5
156,Africa,Benin,,Cotonou,1,23,2020,84.3
157,Africa,Benin,,Cotonou,1,24,2020,83.0
158,Africa,Benin,,Cotonou,1,25,2020,80.9
159,Africa,Benin,,Cotonou,1,26,2020,79.5
160,Africa,Benin,,Cotonou,1,27,2020,79.5
161,Africa,Benin,,Cotonou,1,28,2020,80.4
162,Africa,Benin,,Cotonou,1,29,2020,81.6
163,Africa,Benin,,Cotonou,1,30,2020,83.0
164,Africa,Benin,,Cotonou,1,31,2020,83.6
165,Africa,Benin,,Cotonou,2,1,2020,84.1
166,Africa,Benin,,Cotonou,2,2,2020,84.0
167,Africa,Benin,,Cotonou,2,3,2020,82.5
168,Africa,Benin,,Cotonou,2,4,2020,81.3
169,Africa,Benin,,Cotonou,2,5,2020,83.4
170,Africa,Benin,,Cotonou,2,6,2020,84.3
171,Africa,Benin,,Cotonou,2,7,2020,85.2
172,Africa,Benin,,Cotonou,2,8,2020,83.0
173,Africa,Benin,,Cotonou,2,9,2020,83.0
174,Africa,Benin,,Cotonou,2,10,2020,84.0
175,Africa,Benin,,Cotonou,2,11,2020,85.0
176,Africa,Benin,,Cotonou,2,12,2020,83.8
177,Africa,Benin,,Cotonou,2,13,2020,83.3
178,Africa,Benin,,Cotonou,2,14,2020,82.9
179,Africa,Benin,,Cotonou,2,15,2020,83.3
180,Africa,Benin,,Cotonou,2,16,2020,84.1
181,Africa,Benin,,Cotonou,2,17,2020,85.1
182,Africa,Benin,,Cotonou,2,18,2020,85.5
183,Africa,Benin,,Cotonou,2,19,2020,85.3
184,Africa,Benin,,Cotonou,2,20,2020,86.1
185,Africa,Benin,,Cotonou,2,21,2020,86.3
186,Africa,Benin,,Cotonou,2,22,2020,86.2
187,Africa,Benin,,Cotonou,2,23,2020,86.5
188,Africa,Benin,,Cotonou,2,24,2020,86.8
189,Africa,Benin,,Cotonou,2,25,2020,86.2
190,Africa,Benin,,Cotonou,2,26,2020,85.4
191,Africa,Benin,,Cotonou,2,27,2020,86.7
192,Africa,Benin,,Cotonou,2,28,2020,84.8
193,Africa,Benin,,Cotonou,2,29,2020,85.6
194,Africa,Benin,,Cotonou,3,1,2020,86.9
195,Africa,Benin,,Cotonou,3,2,2020,86.5
196,Africa,Benin,,Cotonou,3,3,2020,82.5
197,Africa,Benin,,Cotonou,3,4,2020,86.3
198,Africa,Benin,,Cotonou,3,5,2020,86.4
199,Africa,Benin,,Cotonou,3,6,2020,83.8
200,Africa,Benin,,Cotonou,3,7,2020,83.6
201,Africa,Benin,,Cotonou,3,8,2020,86.3
202,Africa,Benin,,Cotonou,3,9,2020,86.5
203,Africa,Benin,,Cotonou,3,10,2020,86.7
204,Africa,Benin,,Cotonou,3,11,2020,86.0
205,Africa,Benin,,Cotonou,3,12,2020,85.3
206,Africa,Benin,,Cotonou,3,13,2020,85.9
207,Africa,Benin,,Cotonou,3,14,2020,84.6
208,Africa,Benin,,Cotonou,3,15,2020,84.8
209,Africa,Benin,,Cotonou,3,16,2020,85.1
210,Africa,Benin,,Cotonou,3,17,2020,85.2
211,Africa,Benin,,Cotonou,3,18,2020,85.0
212,Africa,Benin,,Cotonou,3,19,2020,84.0
213,Africa,Benin,,Cotonou,3,20,2020,83.7
214,Africa,Benin,,Cotonou,3,21,2020,83.5
215,Africa,Benin,,Cotonou,3,22,2020,83.5
216,Africa,Benin,,Cotonou,3,23,2020,82.6
217,Africa,Benin,,Cotonou,3,24,2020,78.5
218,Africa,Benin,,Cotonou,3,25,2020,80.3
219,Africa,Benin,,Cotonou,3,26,2020,81.9
220,Africa,Benin,,Cotonou,3,27,2020,82.8
221,Africa,Benin,,Cotonou,3,28,2020,83.4
222,Africa,Benin,,Cotonou,3,29,2020,83.6
223,Africa,Benin,,Cotonou,3,30,2020,83.7
224,Africa,Benin,,Cotonou,3,31,2020,84.1
225,Africa,Benin,,Cotonou,4,1,2020,81.1
226,Africa,Benin,,Cotonou,4,2,2020,83.3
227,Africa,Benin,,Cotonou,4,3,2020,84.9
228,Africa,Benin,,Cotonou,4,4,2020,82.0
229,Africa,Benin,,Cotonou,4,5,2020,83.6
230,Africa,Benin,,Cotonou,4,6,2020,84.6
231,Africa,Benin,,Cotonou,4,7,2020,83.6
232,Africa,Benin,,Cotonou,4,8,2020,85.5
233,Africa,Benin,,Cotonou,4,9,2020,85.6
234,Africa,Benin,,Cotonou,4,10,2020,83.3
235,Africa,Benin,,Cotonou,4,11,2020,85.0
236,Africa,Benin,,Cotonou,4,12,2020,86.3
237,Africa,Benin,,Cotonou,4,13,2020,86.6
238,Africa,Benin,,Cotonou,4,14,2020,86.7
239,Africa,Benin,,Cotonou,4,15,2020,86.8
240,Africa,Benin,,Cotonou,4,16,2020,87.1
241,Africa,Benin,,Cotonou,4,17,2020,85.3
242,Africa,Benin,,Cotonou,4,18,2020,86.2
243,Africa,Benin,,Cotonou,4,19,2020,84.2
244,Africa,Benin,,Cotonou,4,20,2020,85.2
245,Africa,Benin,,Cotonou,4,21,2020,85.0
246,Africa,Benin,,Cotonou,4,22,2020,81.6
247,Africa,Benin,,Cotonou,4,23,2020,83.9
248,Africa,Benin,,Cotonou,4,24,2020,84.2
249,Africa,Benin,,Cotonou,4,25,2020,85.0
250,Africa,Benin,,Cotonou,4,26,2020,79.6
251,Africa,Benin,,Cotonou,4,27,2020,82.9
252,Africa,Benin,,Cotonou,4,28,2020,81.7
253,Africa,Benin,,Cotonou,4,29,2020,82.0
254,Africa,Benin,,Cotonou,4,30,2020,81.4
255,Africa,Benin,,Cotonou,5,1,2020,83.4
256,Africa,Benin,,Cotonou,5,2,2020,86.2
257,Africa,Benin,,Cotonou,5,3,2020,81.5
258,Africa,Benin,,Cotonou,5,4,2020,82.5
259,Africa,Benin,,Cotonou,5,5,2020,84.8
260,Africa,Benin,,Cotonou,5,6,2020,85.9
261,Africa,Benin,,Cotonou,5,7,2020,86.5
262,Africa,Benin,,Cotonou,5,8,2020,86.4
263,Africa,Benin,,Cotonou,5,9,2020,85.4
264,Africa,Benin,,Cotonou,5,10,2020,81.9
265,Africa,Benin,,Cotonou,5,11,2020,82.3
266,Africa,Benin,,Cotonou,5,12,2020,84.6
267,Africa,Benin,,Cotonou,5,13,2020,83.5
268,Africa,Central African Republic,,Bangui,1,1,2020,80.9
269,Africa,Central African Republic,,Bangui,1,2,2020,75.4
270,Africa,Central African Republic,,Bangui,1,3,2020,74.1
271,Africa,Central African Republic,,Bangui,1,4,2020,77.4
272,Africa,Central African Republic,,Bangui,1,5,2020,76.8
273,Africa,Central African Republic,,Bangui,1,6,2020,78.6
274,Africa,Central African Republic,,Bangui,1,7,2020,78.2
275,Africa,Central African Republic,,Bangui,1,8,2020,81.3
276,Africa,Central African Republic,,Bangui,1,9,2020,80.9
277,Africa,Central African Republic,,Bangui,1,10,2020,79.0
278,Africa,Central African Republic,,Bangui,1,11,2020,73.7
279,Africa,Central African Republic,,Bangui,1,12,2020,79.8
280,Africa,Central African Republic,,Bangui,1,13,2020,82.2
281,Africa,Central African Republic,,Bangui,1,14,2020,84.1
282,Africa,Central African Republic,,Bangui,1,15,2020,82.9
283,Africa,Central African Republic,,Bangui,1,16,2020,80.2
284,Africa,Central African Republic,,Bangui,1,17,2020,77.5
285,Africa,Central African Republic,,Bangui,1,18,2020,78.8
286,Africa,Central African Republic,,Bangui,1,19,2020,81.1
287,Africa,Central African Republic,,Bangui,1,20,2020,80.6
288,Africa,Central African Republic,,Bangui,1,21,2020,79.5
289,Africa,Central African Republic,,Bangui,1,22,2020,78.1
290,Africa,Central African Republic,,Bangui,1,23,2020,77.7
291,Africa,Central African Republic,,Bangui,1,24,2020,76.1
292,Africa,Central African Republic,,Bangui,1,25,2020,76.7
293,Africa,Central African Republic,,Bangui,1,26,2020,76.7
294,Africa,Central African Republic,,Bangui,1,27,2020,78.2
295,Africa,Central African Republic,,Bangui,1,28,2020,79.4
296,Africa,Central African Republic,,Bangui,1,29,2020,82.0
297,Africa,Central African Republic,,Bangui,1,30,2020,80.9
298,Africa,Central African Republic,,Bangui,1,31,2020,79.8
299,Africa,Central African Republic,,Bangui,2,1,2020,78.3
300,Africa,Central African Republic,,Bangui,2,2,2020,79.4
301,Africa,Central African Republic,,Bangui,2,3,2020,80.9
302,Africa,Central African Republic,,Bangui,2,4,2020,76.7
303,Africa,Central African Republic,,Bangui,2,5,2020,77.5
304,Africa,Central African Republic,,Bangui,2,6,2020,79.8
305,Africa,Central African Republic,,Bangui,2,7,2020,82.2
306,Africa,Central African Republic,,Bangui,2,8,2020,84.9
307,Africa,Central African Republic,,Bangui,2,9,2020,84.3
308,Africa,Central African Republic,,Bangui,2,10,2020,84.6
309,Africa,Central African Republic,,Bangui,2,11,2020,81.4
310,Africa,Central African Republic,,Bangui,2,12,2020,80.1
311,Africa,Central African Republic,,Bangui,2,13,2020,81.0
312,Africa,Central African Republic,,Bangui,2,14,2020,80.6
313,Africa,Central African Republic,,Bangui,2,15,2020,82.8
314,Africa,Central African Republic,,Bangui,2,16,2020,82.2
315,Africa,Central African Republic,,Bangui,2,17,2020,84.1
316,Africa,Central African Republic,,Bangui,2,18,2020,83.2
317,Africa,Central African Republic,,Bangui,2,19,2020,85.8
318,Africa,Central African Republic,,Bangui,2,20,2020,86.0
319,Africa,Central African Republic,,Bangui,2,21,2020,83.2
320,Africa,Central African Republic,,Bangui,2,22,2020,83.2
321,Africa,Central African Republic,,Bangui,2,23,2020,87.5
322,Africa,Central African Republic,,Bangui,2,24,2020,87.4
323,Africa,Central African Republic,,Bangui,2,25,2020,86.0
324,Africa,Central African Republic,,Bangui,2,26,2020,77.5
325,Africa,Central African Republic,,Bangui,2,27,2020,84.0
326,Africa,Central African Republic,,Bangui,2,28,2020,85.4
327,Africa,Central African Republic,,Bangui,2,29,2020,85.9
328,Africa,Central African Republic,,Bangui,3,1,2020,80.0
329,Africa,Central African Republic,,Bangui,3,2,2020,80.7
330,Africa,Central African Republic,,Bangui,3,3,2020,83.6
331,Africa,Central African Republic,,Bangui,3,4,2020,86.0
332,Africa,Central African Republic,,Bangui,3,5,2020,85.7
333,Africa,Central African Republic,,Bangui,3,6,2020,82.6
334,Africa,Central African Republic,,Bangui,3,7,2020,83.2
335,Africa,Central African Republic,,Bangui,3,8,2020,84.8
336,Africa,Central African Republic,,Bangui,3,9,2020,84.3
337,Africa,Central African Republic,,Bangui,3,10,2020,88.2
338,Africa,Central African Republic,,Bangui,3,11,2020,78.9
339,Africa,Central African Republic,,Bangui,3,12,2020,79.6
340,Africa,Central African Republic,,Bangui,3,13,2020,84.0
341,Africa,Central African Republic,,Bangui,3,14,2020,88.0
342,Africa,Central African Republic,,Bangui,3,15,2020,86.7
343,Africa,Central African Republic,,Bangui,3,16,2020,87.3
344,Africa,Central African Republic,,Bangui,3,17,2020,84.5
345,Africa,Central African Republic,,Bangui,3,18,2020,85.1
346,Africa,Central African Republic,,Bangui,3,19,2020,84.0
347,Africa,Central African Republic,,Bangui,3,20,2020,80.2
348,Africa,Central African Republic,,Bangui,3,21,2020,79.1
349,Africa,Central African Republic,,Bangui,3,22,2020,83.3
350,Africa,Central African Republic,,Bangui,3,23,2020,86.5
351,Africa,Central African Republic,,Bangui,3,24,2020,76.5
352,Africa,Central African Republic,,Bangui,3,25,2020,81.5
353,Africa,Central African Republic,,Bangui,3,26,2020,83.8
354,Africa,Central African Republic,,Bangui,3,27,2020,84.9
355,Africa,Central African Republic,,Bangui,3,28,2020,83.2
356,Africa,Central African Republic,,Bangui,3,29,2020,79.8
357,Africa,Central African Republic,,Bangui,3,30,2020,82.5
358,Africa,Central African Republic,,Bangui,3,31,2020,84.3
359,Africa,Central African Republic,,Bangui,4,1,2020,87.8
360,Africa,Central African Republic,,Bangui,4,2,2020,89.1
361,Africa,Central African Republic,,Bangui,4,3,2020,78.8
362,Africa,Central African Republic,,Bangui,4,4,2020,78.9
363,Africa,Central African Republic,,Bangui,4,5,2020,80.8
364,Africa,Central African Republic,,Bangui,4,6,2020,83.0
365,Africa,Central African Republic,,Bangui,4,7,2020,82.9
366,Africa,Central African Republic,,Bangui,4,8,2020,79.6
367,Africa,Central African Republic,,Bangui,4,9,2020,78.5
368,Africa,Central African Republic,,Bangui,4,10,2020,82.7
369,Africa,Central African Republic,,Bangui,4,11,2020,73.0
370,Africa,Central African Republic,,Bangui,4,12,2020,76.9
371,Africa,Central African Republic,,Bangui,4,13,2020,81.0
372,Africa,Central African Republic,,Bangui,4,14,2020,83.4
373,Africa,Central African Republic,,Bangui,4,15,2020,85.2
374,Africa,Central African Republic,,Bangui,4,16,2020,83.2
375,Africa,Central African Republic,,Bangui,4,17,2020,81.1
376,Africa,Central African Republic,,Bangui,4,18,2020,82.0
377,Africa,Central African Republic,,Bangui,4,19,2020,80.6
378,Africa,Central African Republic,,Bangui,4,20,2020,81.4
379,Africa,Central African Republic,,Bangui,4,21,2020,81.1
380,Africa,Central African Republic,,Bangui,4,22,2020,81.1
381,Africa,Central African Republic,,Bangui,4,23,2020,77.5
382,Africa,Central African Republic,,Bangui,4,24,2020,81.8
383,Africa,Central African Republic,,Bangui,4,25,2020,84.1
384,Africa,Central African Republic,,Bangui,4,26,2020,81.1
385,Africa,Central African Republic,,Bangui,4,27,2020,75.9
386,Africa,Central African Republic,,Bangui,4,28,2020,79.8
387,Africa,Central African Republic,,Bangui,4,29,2020,82.6
388,Africa,Central African Republic,,Bangui,4,30,2020,82.5
389,Africa,Central African Republic,,Bangui,5,1,2020,80.9
390,Africa,Central African Republic,,Bangui,5,2,2020,79.4
391,Africa,Central African Republic,,Bangui,5,3,2020,84.4
392,Africa,Central African Republic,,Bangui,5,4,2020,84.5
393,Africa,Central African Republic,,Bangui,5,5,2020,77.9
394,Africa,Central African Republic,,Bangui,5,6,2020,79.9
395,Africa,Central African Republic,,Bangui,5,7,2020,78.1
396,Africa,Central African Republic,,Bangui,5,8,2020,82.0
397,Africa,Central African Republic,,Bangui,5,9,2020,78.3
398,Africa,Central African Republic,,Bangui,5,10,2020,80.7
399,Africa,Central African Republic,,Bangui,5,11,2020,78.9
400,Africa,Central African Republic,,Bangui,5,12,2020,80.5
401,Africa,Central African Republic,,Bangui,5,13,2020,79.2
402,Africa,Congo,,Brazzaville,1,1,2020,77.2
403,Africa,Congo,,Brazzaville,1,2,2020,80.7
404,Africa,Congo,,Brazzaville,1,3,2020,77.2
405,Africa,Congo,,Brazzaville,1,4,2020,79.2
406,Africa,Congo,,Brazzaville,1,5,2020,80.4
407,Africa,Congo,,Brazzaville,1,6,2020,81.6
408,Africa,Congo,,Brazzaville,1,7,2020,78.8
409,Africa,Congo,,Brazzaville,1,8,2020,78.0
410,Africa,Congo,,Brazzaville,1,9,2020,72.9
411,Africa,Congo,,Brazzaville,1,10,2020,72.1
412,Africa,Congo,,Brazzaville,1,11,2020,71.6
413,Africa,Congo,,Brazzaville,1,12,2020,80.5
414,Africa,Congo,,Brazzaville,1,13,2020,82.8
415,Africa,Congo,,Brazzaville,1,14,2020,82.7
416,Africa,Congo,,Brazzaville,1,15,2020,83.4
417,Africa,Congo,,Brazzaville,1,16,2020,81.2
418,Africa,Congo,,Brazzaville,1,17,2020,82.6
419,Africa,Congo,,Brazzaville,1,18,2020,81.3
420,Africa,Congo,,Brazzaville,1,19,2020,82.0
421,Africa,Congo,,Brazzaville,1,20,2020,82.7
422,Africa,Congo,,Brazzaville,1,21,2020,79.7
423,Africa,Congo,,Brazzaville,1,22,2020,82.6
424,Africa,Congo,,Brazzaville,1,23,2020,82.8
425,Africa,Congo,,Brazzaville,1,24,2020,78.5
426,Africa,Congo,,Brazzaville,1,25,2020,81.7
427,Africa,Congo,,Brazzaville,1,26,2020,80.3
428,Africa,Congo,,Brazzaville,1,27,2020,81.5
429,Africa,Congo,,Brazzaville,1,28,2020,80.6
430,Africa,Congo,,Brazzaville,1,29,2020,78.6
431,Africa,Congo,,Brazzaville,1,30,2020,78.3
432,Africa,Congo,,Brazzaville,1,31,2020,78.3
433,Africa,Congo,,Brazzaville,2,1,2020,80.9
434,Africa,Congo,,Brazzaville,2,2,2020,77.6
435,Africa,Congo,,Brazzaville,2,3,2020,79.6
436,Africa,Congo,,Brazzaville,2,4,2020,79.4
437,Africa,Congo,,Brazzaville,2,5,2020,81.9
438,Africa,Congo,,Brazzaville,2,6,2020,81.8
439,Africa,Congo,,Brazzaville,2,7,2020,82.2
440,Africa,Congo,,Brazzaville,2,8,2020,75.1
441,Africa,Congo,,Brazzaville,2,9,2020,80.1
442,Africa,Congo,,Brazzaville,2,10,2020,78.9
443,Africa,Congo,,Brazzaville,2,11,2020,79.0
444,Africa,Congo,,Brazzaville,2,12,2020,82.3
445,Africa,Congo,,Brazzaville,2,13,2020,80.9
446,Africa,Congo,,Brazzaville,2,14,2020,83.2
447,Africa,Congo,,Brazzaville,2,15,2020,81.4
448,Africa,Congo,,Brazzaville,2,16,2020,80.0
449,Africa,Congo,,Brazzaville,2,17,2020,76.2
450,Africa,Congo,,Brazzaville,2,18,2020,80.5
451,Africa,Congo,,Brazzaville,2,19,2020,74.8
452,Africa,Congo,,Brazzaville,2,20,2020,81.5
453,Africa,Congo,,Brazzaville,2,21,2020,83.8
454,Africa,Congo,,Brazzaville,2,22,2020,79.5
455,Africa,Congo,,Brazzaville,2,23,2020,79.9
456,Africa,Congo,,Brazzaville,2,24,2020,83.2
457,Africa,Congo,,Brazzaville,2,25,2020,80.5
458,Africa,Congo,,Brazzaville,2,26,2020,81.7
459,Africa,Congo,,Brazzaville,2,27,2020,81.8
460,Africa,Congo,,Brazzaville,2,28,2020,82.1
461,Africa,Congo,,Brazzaville,2,29,2020,76.5
462,Africa,Congo,,Brazzaville,3,1,2020,79.3
463,Africa,Congo,,Brazzaville,3,2,2020,81.8
464,Africa,Congo,,Brazzaville,3,3,2020,81.9
465,Africa,Congo,,Brazzaville,3,4,2020,81.8
466,Africa,Congo,,Brazzaville,3,5,2020,82.9
467,Africa,Congo,,Brazzaville,3,6,2020,81.7
468,Africa,Congo,,Brazzaville,3,7,2020,78.5
469,Africa,Congo,,Brazzaville,3,8,2020,80.6
470,Africa,Congo,,Brazzaville,3,9,2020,76.7
471,Africa,Congo,,Brazzaville,3,10,2020,82.0
472,Africa,Congo,,Brazzaville,3,11,2020,81.0
473,Africa,Congo,,Brazzaville,3,12,2020,77.9
474,Africa,Congo,,Brazzaville,3,13,2020,81.8
475,Africa,Congo,,Brazzaville,3,14,2020,83.8
476,Africa,Congo,,Brazzaville,3,15,2020,84.4
477,Africa,Congo,,Brazzaville,3,16,2020,80.9
478,Africa,Congo,,Brazzaville,3,17,2020,81.7
479,Africa,Congo,,Brazzaville,3,18,2020,79.7
480,Africa,Congo,,Brazzaville,3,19,2020,80.6
481,Africa,Congo,,Brazzaville,3,20,2020,74.0
482,Africa,Congo,,Brazzaville,3,21,2020,78.6
483,Africa,Congo,,Brazzaville,3,22,2020,80.1
484,Africa,Congo,,Brazzaville,3,23,2020,80.5
485,Africa,Congo,,Brazzaville,3,24,2020,84.6
